	sound	midpoint	word	phoneme	duration	intensity	F0	F1	F2	F3
529	ngf_00610_00376964639	5.705	the	i	0.0299999999999993	51.5392435624856	165.59837884824395	351.07006959003826	2248.0104678047	2990.995040613637
531	ngf_00610_00376964639	5.83	next	ɛ	0.0600000000000005	57.65881261908077	168.46092452550593	650.8854271906183	2063.7275046285054	2917.8700173305047
536	ngf_00610_00376964639	6.109999999999999	generation	ɛ	0.04	52.700296369524885	152.82526505019206	487.617074991224	2063.2047430238586	2560.7169239751665
538	ngf_00610_00376964639	6.1850000000000005	generation	ɛ	0.0300000000000002	52.86264128849466	147.69404991203538	364.08459766731073	1946.0704401143369	2180.189492034458
540	ngf_00610_00376964639	6.315	generation	e	0.0499999999999998	53.11134916000086	148.23169566429016	434.0360987686806	2362.2204179936653	2678.3580841319795
542	ngf_00610_00376964639	6.495	generation	ɔ	0.0299999999999993	46.3450359638625	--undefined--	581.7105062458469	1866.1722432018744	2879.315487088196
546	ngf_00610_00466102740	0.7150000000000001	the	i	0.1099999999999999	44.16284848061855	218.40579434297618	360.44364694926185	2303.413235050357	3166.19580494952
547	ngf_00610_00466102740	0.8300000000000001	entire	ɛ	0.12	52.79357587422598	--undefined--	702.7637343306178	2671.888418148692	3115.23007621991
551	ngf_00610_00466102740	1.21	entire	a	0.04	66.11917554579388	324.7653240477062	767.3175458618639	780.9262938686778	1717.257685486074
553	ngf_00610_00466102740	1.415	former	ɔ	0.07	66.95365771824483	226.48251083749906	669.8683175789303	1156.4366424075192	3125.8785121185083
555	ngf_00610_00466102740	1.595	former	a	0.0899999999999998	66.78719488397157	216.17940128150676	568.0095194196589	842.386138388502	1560.3249421325536
557	ngf_00610_00466102740	1.795	northern	ɔ	0.07	64.03673376028662	189.71976378156918	611.5722995369557	1485.251630575117	2874.504632366997
559	ngf_00610_00466102740	1.96	northern	a	0.06	61.493234945842175	199.9421263828845	618.1218754734809	1892.705508099356	2953.6272818070643
562	ngf_00610_00466102740	2.17	cameroon	a	0.04	61.50493008437651	188.9957970387949	723.9165114794638	1716.9124529776436	2285.9449501380623
564	ngf_00610_00466102740	2.285	cameroon	ɛ	0.0299999999999998	62.56017321262371	174.91985608307496	608.9556412800889	1415.3370291230774	1906.7388136001025
566	ngf_00610_00466102740	2.465	cameroon	uː	0.0299999999999998	62.98685144652914	182.7198468632119	338.6738301344857	1033.134048435218	2074.0047710664
570	ngf_00610_00466102740	2.7	province	ɔ	0.04	61.12555472653425	180.9747660310549	418.0571037975791	1110.5846923705635	2751.739460473095
572	ngf_00610_00466102740	2.9000000000000004	province	i	0.06	57.47517692263801	163.56759834563957	437.0775143709445	2213.5980829029754	2922.9800214772563
577	ngf_00610_00466102740	3.63	headquartered	ɛ	0.04	62.67730364403335	193.14339960862048	547.7021614396157	2051.171267807508	2902.3143607241127
581	ngf_00610_00466102740	3.805	headquartered	a	0.0299999999999998	68.90691666865209	236.14346020142378	695.2518081028114	1360.5052495188008	2598.206201040867
583	ngf_00610_00466102740	3.945	headquartered	a	0.0699999999999998	64.54402920553434	255.69823553177542	732.5044845200981	1775.265063986432	2797.257288770993
585	ngf_00610_00466102740	4.11	at	a	0.08	59.741963009736565	187.4337351323811	719.3526274491437	1403.585357309698	1758.2853819695756
590	ngf_00610_00466102740	5.01	has	a	0.04	59.59044169810479	193.28307602224348	581.1503682617877	1763.0079731988208	2834.2878686996523
594	ngf_00610_00466102740	5.605	to	uː	0.0300000000000002	57.04189761603919	193.03866505658164	382.6468877843676	2070.88696159366	2960.7700159695423
596	ngf_00610_00466102740	5.69	the	i	0.04	61.31112566449373	174.40754071321498	329.0128094775763	2518.9311207162405	3010.5941165346294
598	ngf_00610_00466102740	5.885	use	uː	0.0700000000000002	62.178323654323925	189.69547859833563	265.63974193818245	2441.092600263971	3120.597329454988
600	ngf_00610_00466102740	6.08	of	ɔ	0.1400000000000005	51.47381706881603	--undefined--	517.7380910620227	1108.4561369306416	2879.179272868896
603	ngf_00610_00466102740	6.335	their	ɛː	0.0700000000000002	61.69716118134098	167.52396780770206	387.2141620235365	2683.153523005692	3038.068191897651
604	ngf_00610_00466102740	6.385	their	a	0.0300000000000002	62.377703041311854	168.3478392024814	507.5611428019054	1921.207692008628	2692.271388451655
606	ngf_00610_00466102740	6.609999999999999	various	ɛː	0.1000000000000005	62.762132481090106	192.5623054460793	440.57080490476494	2275.8722490558307	2665.3526382418686
608	ngf_00610_00466102740	6.795	various	i	0.0299999999999993	63.22793826737164	194.80618115302454	558.7401827931241	1710.84177589309	2115.727716859894
609	ngf_00610_00466102740	6.83	various	u	0.04	61.08393820001485	194.90189892894466	517.2152978021049	1776.1135602766185	2529.4967511177133
613	ngf_00610_00466102740	7.275	true	uː	0.0300000000000002	62.02793708255292	172.617428250669	424.8395634586692	2071.1683891208986	2449.6510905098003
615	ngf_00610_00466102740	7.439999999999999	names	e	0.1599999999999992	56.89961858371866	154.86770204576118	309.7640280573844	1102.2142890852724	2878.30584514931
623	ngf_00610_00524172715	0.985	niger	a	0.05	63.62769005557527	315.76575492973666	463.94064697189	2012.808042156878	2868.396634011724
625	ngf_00610_00524172715	1.125	delta	ɛ	0.0499999999999998	63.76601203573647	211.9654316557715	582.1037680880332	1656.9427101792996	2831.923684816425
628	ngf_00610_00524172715	1.345	delta	a	0.0899999999999998	61.71432274511789	201.0143980556218	667.471214203753	1512.9072366824803	2658.406653050708
629	ngf_00610_00524172715	1.45	is	i	0.1200000000000001	56.32581107831248	222.70119576300968	448.1945795798754	2373.2865857296474	2980.236842407999
632	ngf_00610_00524172715	1.69	sometimes	ɔ	0.04	63.908676061666085	229.84943772853777	744.2416437469232	1233.2239157362696	2566.8663793750807
639	ngf_00610_00524172715	2.2	called	ɔ	0.04	60.74614945060587	182.09004638754493	526.4688045006521	905.5191684472144	2998.3311101920035
643	ngf_00610_00524172715	2.415	the	a	0.0300000000000002	58.79154771169069	151.90791638298188	462.14716695493735	1625.1584092151024	2929.012104547457
647	ngf_00610_00524172715	2.855	rivers	i	0.0300000000000002	57.13177969767557	161.27578610272775	465.2340772641644	1815.442855731551	2224.173118221704
649	ngf_00610_00524172715	3.04	rivers	a	0.1600000000000001	53.5690957872641	148.25860751186363	703.4072243063958	1655.1524143468885	2579.5048545625154
653	ngf_00610_00524172715	3.62	because	i	0.04	60.57201154960219	187.12058881549683	360.5343075728511	2595.5010056386413	2962.652185070923
655	ngf_00610_00524172715	3.82	because	ɔ	0.08	66.2681846335783	198.7628473838085	589.4798757641779	1428.8405619151902	3003.423397233606
657	ngf_00610_00524172715	3.945	it	i	0.0299999999999998	57.40530025424039	173.14817467985893	395.4377606435351	1956.8612211600653	2926.603618725401
660	ngf_00610_00524172715	4.095000000000001	was	ɔ	0.0499999999999998	62.200858762110336	171.8769338292375	493.6625343465776	1335.6428119611903	3076.9096061023683
663	ngf_00610_00524172715	4.31	once	ɔ	0.08	66.80792812068033	207.37699409454007	764.3743042163114	1536.3137360803817	3502.5703010393227
667	ngf_00610_00524172715	4.495	a	a	0.0899999999999998	52.614892393323686	--undefined--	426.36681769200817	2380.857633204173	2958.81942471252
669	ngf_00610_00524172715	4.66	major	e	0.0600000000000005	62.61363595996757	177.81746318592064	482.6380634364936	2464.9698866301383	2861.6334710605165
671	ngf_00610_00524172715	4.800000000000001	major	ɔ	0.04	62.33364370652921	178.0102190212315	503.74309340833474	1743.9108842324415	2479.164027101335
674	ngf_00610_00524172715	4.965	producer	ɔ	0.0300000000000002	56.595758097720775	157.17705189065404	442.3989387594463	2005.62513584443	2606.567442469041
676	ngf_00610_00524172715	5.09	producer	uː	0.0600000000000005	55.57838146068183	157.37941631011086	399.2533930250861	2338.4212138811727	2822.2270665984825
678	ngf_00610_00524172715	5.265000000000001	producer	a	0.0499999999999998	55.14411524739472	164.22488141363436	647.1302675170855	1649.2387273963266	2747.107685457706
679	ngf_00610_00524172715	5.3100000000000005	of	ɔ	0.04	55.488652927369685	156.7667823589256	687.5281656991381	1386.1845368189622	2783.666596539216
682	ngf_00610_00524172715	5.515000000000001	palm	a	0.0300000000000002	52.227010692354575	160.45336226652262	763.7138287352609	1513.5119856933588	2618.7626955549345
689	ngf_00610_00586241979	0.775	referring	i	0.03	67.4076605763362	262.0444171446409	403.3882377204423	2062.454422970062	2665.516541106968
691	ngf_00610_00586241979	0.895	referring	aː	0.03	67.10817347169598	330.39220573453076	601.7862169521488	1566.5595887667196	1962.529766615894
693	ngf_00610_00586241979	0.98	referring	i	0.06	69.00622477423117	381.32961704314846	661.9421562696733	1820.1665932157275	2295.6366988933887
697	ngf_00610_00586241979	1.135	to	uː	0.0299999999999998	62.61813347769048	250.91785553568764	359.34756062389465	1938.7172943827984	3002.1748338212187
699	ngf_00610_00586241979	1.235	the	a	0.03	67.32213381702945	210.22449134535913	466.0575486952622	1972.972143838469	3048.847874310322
701	ngf_00610_00586241979	1.365	netherlands	ɛ	0.0699999999999998	68.90684301323193	210.41793934083424	665.3744258153843	1913.2784252034344	2985.996496728409
703	ngf_00610_00586241979	1.465	netherlands	a	0.05	68.68379092884028	220.2192187235233	605.9812299935543	1739.775868201697	2853.1877124235284
705	ngf_00610_00586241979	1.63	netherlands	a	0.0999999999999998	67.54857446720555	210.01549588360947	804.1187125945418	1681.1660703066875	2979.250322709904
709	ngf_00610_00586241979	1.84	as	e	0.06	62.94249529514717	171.69091545538734	492.8550954996534	1674.1261445332186	2771.882089039801
712	ngf_00610_00586241979	2.0700000000000003	holland	ɔ	0.06	62.72188564712816	196.7626749804472	555.0511711402468	1164.2261448527252	2924.887898595028
714	ngf_00610_00586241979	2.235	holland	a	0.0899999999999998	65.98007451214174	187.3190139020494	810.9629036063146	1618.0573860676002	3040.781263053253
717	ngf_00610_00586241979	2.43	in	i	0.1	54.40112840933762	--undefined--	343.43939856645267	2616.01388084207	3139.046509853886
720	ngf_00610_00586241979	2.555	the	i	0.0299999999999998	53.46657095806508	--undefined--	480.07763554487656	1260.9576570468057	2782.570683653233
721	ngf_00610_00586241979	2.595	english	i	0.0500000000000002	53.19717207067507	--undefined--	393.8205436962656	862.0942928216915	2796.7084038106427
725	ngf_00610_00586241979	2.805	english	i	0.0299999999999998	65.24655468236358	196.25830360739903	396.5620003039757	2150.7903634738377	2743.3938247602964
728	ngf_00610_00586241979	2.98	language	a	0.0599999999999996	62.77065003720844	171.64815393504236	748.9182673693026	1646.2224620668817	3110.640638508975
732	ngf_00610_00586241979	3.17	language	i	0.06	62.99967667781096	167.9980905815585	421.8045828277472	2105.036989264895	2742.201945668582
734	ngf_00610_00586241979	3.32	is	i	0.08	51.720898913851485	--undefined--	382.14065839677073	2152.812305202461	2849.5995108460534
737	ngf_00610_00586241979	3.555	similar	i	0.0500000000000002	64.04706903024636	207.6939038372668	482.2959931334233	2024.992034552611	3007.1829535851766
739	ngf_00610_00586241979	3.655	similar	i	0.0299999999999998	67.6142154906139	210.3436183237153	291.9418273698327	1714.7076989333973	1986.7502825059444
741	ngf_00610_00586241979	3.755	similar	a	0.0899999999999998	65.8652677268922	208.1848246917455	771.6014315145707	1636.863770632794	2727.6277070190413
743	ngf_00610_00586241979	3.915	to	uː	0.0300000000000002	56.05983341005097	189.26152269592077	320.7827720888118	1582.3650536829423	3030.833499361428
745	ngf_00610_00586241979	4.085	calling	ɔ	0.0299999999999993	63.76536733294888	189.8067430041027	566.5347008698177	1168.9798227561655	2915.925621752341
747	ngf_00610_00586241979	4.19	calling	i	0.0599999999999996	64.82746439729299	188.0800425307206	577.709717181646	2381.830614772475	3046.895389977809
751	ngf_00610_00586241979	4.335	the	i	0.0500000000000007	60.9576986798287	166.9457708872822	338.42138835342814	2380.7004083922016	2894.401159761986
753	ngf_00610_00586241979	4.475	united	uː	0.0300000000000002	62.07233643982104	163.81398112261743	435.11823207935913	2609.231798033068	3137.123067684533
757	ngf_00610_00586241979	4.795	united	ɛ	0.0500000000000007	61.25962183086664	189.65127797815092	520.9279143223224	2216.908403554141	2871.776700994033
760	ngf_00610_00586241979	4.975	kingdom	i	0.0499999999999998	58.425054153338216	174.97261245848375	523.3555260606214	2572.067066384407	3001.360648856995
763	ngf_00610_00586241979	5.135	kingdom	ɔ	0.0499999999999998	63.96591281350915	168.31843623238916	515.9437096072221	1554.9993552608337	2820.504996624224
766	ngf_00610_00586241979	5.315	england	i	0.1100000000000003	43.9196140616563	91.9081007063949	412.8125004207509	827.4054242869421	2703.104148226721
770	ngf_00610_00586241979	5.605	england	a	0.1299999999999999	58.09738120109643	150.01133937471266	287.9544381302594	889.4161782010664	1787.980358577861
777	ngf_00610_00586241979	6.295	people	iː	0.0700000000000002	64.7866030157465	213.8300506625819	395.2837759711104	2387.77901106138	2774.98679265969
779	ngf_00610_00586241979	6.425000000000001	people	ʊ	0.0300000000000002	60.326969965039694	207.7990525641631	415.79098605983336	894.7150701841384	2904.93287729809
787	ngf_00610_00586241979	6.875	the	i	0.0299999999999993	55.42010705954537	162.44154031172474	282.7126749955264	2480.907841181272	2997.6060061886296
789	ngf_00610_00586241979	6.949999999999999	united	uː	0.04	62.23431769134477	161.59926058160363	417.7611714985069	2499.1951665173806	2913.8495754089863
793	ngf_00610_00586241979	7.234999999999999	united	ɛ	0.0499999999999998	60.294359232441295	161.18059153347372	483.5592954236187	2069.158061957016	2786.4419296396964
796	ngf_00610_00586241979	7.4	kingdom	i	0.04	56.73649179275643	161.79052082717536	437.529415569522	2256.1833862152785	2901.579264324857
799	ngf_00610_00586241979	7.58	kingdom	ɔ	0.0600000000000005	56.77279933514581	149.47928544269539	578.1405690801582	1453.9761318264457	2604.711053541864
803	ngf_00610_00679910026	0.74	these	iː	0.1	53.23508486633256	317.4721269967892	327.10272686569834	2130.806425331581	2265.4641064146685
809	ngf_00610_00679910026	1.3	are	a	0.06	50.08490134978862	--undefined--	783.8028750877979	1699.2436090737888	2418.3234772486453
811	ngf_00610_00679910026	1.44	not	ɔ	0.04	63.95626164112745	185.03035342854443	642.1142962528697	1676.8938529046154	2730.9497896046773
815	ngf_00610_00679910026	1.6150000000000002	professed	ɔ	0.01	55.96974760322682	169.68216515525597	496.3954635375701	1449.9442232800448	2799.1252438461147
817	ngf_00610_00679910026	1.805	professed	ɛ	0.07	60.81584481811301	173.76567226861368	593.5196977280542	1969.0050119053008	2772.4156158644337
821	ngf_00610_00679910026	2.145	religious	i	0.0300000000000002	55.57380801805071	150.82849137803714	300.2445785482998	1886.886392326806	2838.7849702901544
823	ngf_00610_00679910026	2.23	religious	i	0.08	56.42365482538425	157.13176011758392	337.9198736527507	2887.68971870262	3065.807180037022
825	ngf_00610_00679910026	2.435	religious	u	0.1299999999999999	54.11061547534356	147.37835792003932	520.7141633794768	1890.4818826075168	2975.948943204245
829	ngf_00610_00679910026	3.07	who	uː	0.08	62.9023360568674	281.5119989471533	535.786862139777	1112.5082147812077	3152.4567583485787
830	ngf_00610_00679910026	3.125	have	a	0.0300000000000002	66.1970766526583	237.56875886644343	577.6397511652684	1672.8025057957418	2855.170767258431
833	ngf_00610_00679910026	3.305	taken	e	0.0500000000000002	62.26977753582158	198.26428780421804	389.7150605211104	2379.7345652528056	3023.986957764398
835	ngf_00610_00679910026	3.435	taken	ɛ	0.0300000000000002	61.968428868320046	217.95285610979428	432.1757352946706	2286.3571245309167	2847.0663240968825
838	ngf_00610_00679910026	3.5700000000000003	the	a	0.06	59.79007739317017	--undefined--	479.05114276925167	1451.8982273598797	3050.5496702661235
840	ngf_00610_00679910026	3.72	oaths	o	0.1599999999999997	52.97876614074779	174.80051123234443	386.3365043478156	830.3043925449658	3264.256761066546
843	ngf_00610_00679910026	4.05	of	ɔ	0.0600000000000005	51.40233510735104	162.80094402591126	613.4220616423023	1232.7021534073317	2839.7030537726946
846	ngf_00610_00679910026	4.27	poverty	ɔ	0.04	60.516241441407566	172.11995775137572	637.8604412447822	1167.386477237171	2923.183442974569
848	ngf_00610_00679910026	4.4	poverty	a	0.0599999999999996	60.97872964206566	175.7028377243886	576.859233432533	1961.883792789484	2876.635106329374
850	ngf_00610_00679910026	4.69	poverty	i	0.2000000000000001	52.07731979096538	187.45757311002808	267.8671116030404	2909.463864536095	3202.105051577261
